Glyph Number,Left Bearing,Right Bearing,SVG Path
3042,-14,13,M2-10L2-11L3-12L1-12L1-10M-8-11L-8 5L-9 8L-11 10M-8-11L-7-10L-7 5L-8 8L-11 10M-7-10L11-10L9-11L8-10M-11-9L-10-6L-9-6L-9-7L-11-9M-11 1L-11-1L-8-2M-11 1L-8-2M-5-6L11-6L9-7L8-6M2-6L2-1L1 2L0 4M3-6L3-1L2 2L0 4L-2 5M-2-2L-4-3L-4 10M-3-2L-3 10M-3-2L8-2M7-2L8-3L10-2L9 0M8-2L8 8L7 9M9-2L9 8L8 10L7 9L5 8M3 0L4 2L5 5L6 5L6 4L5 2L3 0
3092,-14,13,M-9-12L-1-12M-1-12L-2-10L-5-6L-8-4L-11-3M-1-12L0-11L-2-8L-4-6L-7-4L-11-3M0-11L2-8L4-6L7-4L9-3L11-4M0-11L3-8L6-6L8-5L11-4M-9-10L-8-9L-7-7L-6-7L-6-8L-7-9L-9-10M5-12L3-9M5-12L6-11L3-9M8-9L6-6M8-9L9-8L6-6M-6-3L5-3L4-4L3-3M-3-3L-3 0L-4 4L-5 6L-7 8L-9 9M-2-3L-2 0L-3 4L-4 6L-6 8L-9 9M1-3L1 8L2 9L10 9L11 8L10 7M2-3L2 7L3 8L9 8L10 7L11 5M-11 2L10 2L8 1L7 2
3095,-14,13,M2-12L0-12L-1-8M1-12L0-10M2-12L-1-8M-6-8L-8-9L-8 10M-7-8L-7 10M-7-8L7-8M6-8L7-9L9-8L8-6M7-8L7 10M8-8L8 10M-7 0L7 0M-7 8L7 8
3097,-14,13,M-7-12L-8-8M-7-12L-6-11L-8-8M-10-9L-10 10M-10-9L-9-8L-9 10M-9-8L-4-8M-4-8L-4 9M-5-8L-4-9L-3-8L-3 9M-9 0L-4 0M-9 8L-4 8M3-12L1-7L0-5M3-12L4-11L3-9L0-5M2-8L9-8M8-8L9-9L11-8L10-6M9-8L9 6L8 8L7 9M9 7L9 8L8 9M10-8L10 8L9 10L8 10L7 9L5 8M2-2L3-1L4 1L5 1L5 0L4-1L2-2
3109,-14,13,M0-11L1-12L-1-12L-1-2M0-11L0-2M-7-8L-9-9L-9 3L-10 7L-11 9M-8-8L-8 3L-9 6L-11 9M-8-8L9-8M7-8L8-9L10-7L7-6M8-9L7-6M9-8L7-6L6-5M-8-2L5-2M4-2L5-3L7-1L4 1M5-2L2 3L-1 6L-5 9M6-1L4 2L0 6L-3 8L-5 9L-8 10M-4-1L-3 1L-1 4L2 7L5 9L9 10L11 9M-1 4L3 7L6 8L11 9
3113,-14,13,M-6-10L-8-11L-8 8M-7-10L-7 8M-7-10L7-10M6-10L7-11L9-10L8-8M7-10L7 8M8-10L8 8M-3-10L-3 8M-2-10L-2 8M2-10L2 8M3-10L3 8M-10 8L11 8L10 7L9 8
3127,-14,13,M-5-10L-7-11L-7 10M-6-10L-6 10M-6-10L6-10M5-10L6-11L8-10L7-8M6-10L6 10M7-10L7 10M-6-4L6-4M-6 2L6 2M-6 8L6 8
3128,-14,13,M-4-11L-6-12L-6 2M-5-11L-5 2M-5-11L4-11M3-11L4-12L6-11L5-9M4-11L4 2M5-11L5 2M-5-7L4-7M-5-3L4-3M-5 1L4 1M-11 4L11 4L9 3L8 4M-5 7L-8 9L-11 10M-5 7L-4 8L-7 9L-11 10M3 7L5 8L8 10L9 10L9 9L7 8L3 7
3164,-14,13,M-8-11L5-11M4-11L5-12L7-10L4-9M5-11L4-9M6-11L4-9L1-6M-5-8L-3-7L0-4L1-4L1-5L0-6L-2-7L-5-8M-11-4L9-4M8-4L9-5L11-3L8-2M9-4L8-2M10-4L8-2L6 0M0-4L0 6L-1 8L-2 9M0 7L0 8L-1 9M1-4L1 8L0 10L-1 10L-2 9L-4 8M-1-4L-3 0L-6 4L-8 6L-11 8M-1-4L0-3L-1-1L-3 2L-6 5L-9 7L-11 8
3168,-14,13,M-3-12L-5-12L-7-8L-9-5M-4-12L-6-9M-3-12L-6-8L-9-5M-6-8L9-8L7-10L5-8M5-8L8-9M-1-8L-1-3L-2 1L-4 5L-6 7L-9 9L-11 10M0-8L0-3L-1 1L-3 5L-5 7L-8 9L-11 10M-11-2L11-2L9-4L7-2M7-2L10-3M1-2L2 2L4 6L6 8L9 10L11 9M7 8L9 9M1-2L2 1L4 4L7 7L11 9
3169,-14,13,M-8-12L-9-8L-10-5L-11-3M-8-12L-7-11L-8-8L-9-6L-11-3M-8-8L-1-8L-2-9L-3-8M-6-8L-6 1L-7 5L-9 8L-11 10M-5-8L-5 1L-6 5L-8 8L-11 10M-11-2L0-2L-1-3L-2-2M-4 3L-3 5L-2 8L-1 8L-1 7L-2 5L-4 3M2-9L2 8M2-9L3-8L3 8M3-8L9-8M9-8L9 8M8-8L9-9L10-8L10 8M3 7L9 7
3172,-14,13,M-9-12L-10-8L-11-5L-12-3M-9-12L-8-11L-9-8L-10-6L-12-3M-10-7L-2-7L-3-8L-4-7M-7-7L-7 0L-8 4L-9 6L-11 9M-6-7L-6 0L-7 4L-9 7L-11 9M-11-1L-2-1L-3-2L-4-1M-6 3L-4 5L-3 7L-2 7L-2 6L-4 4L-6 3M-1-11L11-11L9-12L8-11M0-7L0 1M0-7L1-6L1 1M1-6L8-6M8-6L8 1M7-6L8-7L9-6L9 1M1 0L8 0M1 2L2 7L3 7L3 6L1 2M8 2L6 9M8 2L9 3L6 9M-1 9L11 9L10 8L9 9
3176,-14,13,M-11-10L11-10L9-12L7-10M7-10L10-11M-1-10L-3-5L-5-1L-7 2L-11 7M0-10L-2-6M1-10L-1-6L-4-1L-7 3L-11 7M-2-1L-4-2L-4 10M-3-1L-3 10M-3-1L7-1M6-1L7-2L9-1L8 1M7-1L7 10M8-1L8 10M-3 8L7 8
3180,-14,13,M-11-11L-3-11L-4-12L-5-11M-8-11L-9-4L-10 0M-7-11L-8-5L-9-2L-11 2M-9-4L-9 8M-9-4L-8-3L-8 8M-8-3L-5-3M-5-3L-5 7M-6-3L-5-4L-4-3L-4 7M-8 6L-5 6M1-11L1 0L0 4L-1 6L-3 9M2-11L2 0L1 4L-1 7L-3 9L-5 10M5-11L5 10M6-11L6 10M-2-11L11-11L9-12L8-11M-2-1L11-1L9-2L8-1
3191,-14,13,M-12-11L-4-11L-5-12L-6-11M-9-11L-10-4L-11 0M-8-11L-9-5L-10-2L-12 2M-10-4L-10 8M-10-4L-9-3L-9 8M-9-3L-6-3M-6-3L-6 7M-7-3L-6-4L-5-3L-5 7M-9 6L-6 6M3-11L4-12L2-12L2-9M3-11L3-9M-4-9L11-9L9-10L8-9M2-8L0-3M2-8L3-7L0-3M-3-3L9-4M-3-3L-2-2L9-4M7-6L9-4L10-2L11-2L11-3L10-4L7-6M-2 0L-2 4L-3 7L-4 9M-2 0L-1 0L-1 4L-2 7L-4 9M2 0L2 9M2 0L3 0L3 9M6 0L6 8L7 9L11 9L11 5M6 0L7 0L7 7L8 8L10 8L11 7
3192,-14,13,M-11-11L-3-11L-4-12L-5-11M-8-11L-9-4L-10 0M-7-11L-8-5L-9-2L-11 2M-9-3L-9 9M-9-3L-8-2L-8 9M-8-2L-5-2M-5-2L-5 8M-6-2L-5-3L-4-2L-4 8M-8 7L-5 7M5-11L6-12L4-12L4-4M5-11L5-4M0-10L1-7L2-7L2-8L0-10M9-10L7-7M9-10L10-9L7-7M0-5L0 10M0-5L1-4L1 10M1-4L8-4M8-4L8 8L7 9M7-4L8-5L9-4L9 8L8 10L7 9L5 8M1 0L8 0M1 4L8 4
3200,-14,13,M-12-11L-5-11L-6-12L-7-11M-10-11L-11-4L-12 0M-9-11L-10-6L-12 0M-11-4L-11 8M-11-4L-10-3L-10 8M-10-3L-7-3M-7-3L-7 7M-8-3L-7-4L-6-3L-6 7M-10 6L-7 6M-3-12L-3 2L-4 7L-5 9M-3-12L-2-11L-2 2L-3 6L-5 9M-2-11L1-11M1-11L1 7L0 8M0-11L1-12L2-11L2 7L1 9L-1 7M-2-5L1-5M-2 1L1 1M5-12L5 2L4 7L3 9M5-12L6-11L6 2L5 6L3 9M6-11L9-11M9-11L9 7L8 8M8-11L9-12L10-11L10 7L9 9L7 7M6-5L9-5M6 1L9 1
3209,-14,13,M-11-11L-3-11L-4-12L-5-11M-8-11L-9-4L-10 0M-7-11L-8-5L-9-2L-11 2M-9-3L-9 9M-9-3L-8-2L-8 9M-8-2L-5-2M-5-2L-5 8M-6-2L-5-3L-4-2L-4 8M-8 7L-5 7M0-12L1-8L2-8L2-9L0-12M7-12L5-7M7-12L8-11L5-7M-3-7L11-7L10-8L9-7M1-7L-1 0M1-7L2-6L-1 0M-3-1L-2 0L-1 2L0 2L0 1L-1 0L-3-1M3-2L-1 8M3-2L4-1L-1 8M-2 8L3 8M-2 8L-1 9L3 8M2 6L3 9L4 9L4 8L2 6M8-7L6 0M8-7L9-6L6 0M4-1L5 0L6 2L7 2L7 1L6 0L4-1M10-2L6 8M10-2L11-1L6 8M5 8L10 8M5 8L6 9L10 8M9 6L10 9L11 9L11 8L9 6
3228,-14,13,M-8-10L7-10L5-12L3-10M3-10L6-11M-11-4L11-4L9-6L7-4M7-4L10-5M-1-4L-1 6L-2 8L-3 9M-1 7L-1 8L-2 9M0-4L0 8L-1 10L-2 10L-3 9L-5 8M-6-1L-9 5L-11 8M-6-1L-5 0L-6 2L-11 8M4 0L6 2L8 5L9 7L10 7L10 6L9 4L7 2L4 0
3264,-14,13,M-10-10L-6-11L-3-12L-2-11M-10-10L-2-11M-6-11L-6 10M-5-11L-5 10M-11-6L0-6L-1-7L-2-6M-6-5L-7-2L-9 2L-11 5M-6-2L-8 1L-11 5M-4-1L-3 0L-2 2L-1 2L-1 1L-2 0L-4-1M3-9L3 3M3-9L4-9L4 3M9-12L9 7L8 8M9-12L10-12L10 7L9 9L8 8L6 7
3265,-14,13,M-10-10L-6-11L-3-12L-2-11M-10-10L-2-11M-6-11L-6 10M-5-11L-5 10M-11-6L0-6L-1-7L-2-6M-6-5L-7-2L-9 2L-11 5M-6-2L-8 1L-11 5M-4-1L-3 0L-2 2L-1 2L-1 1L-2 0L-4-1M6-12L4-12L1 7M5-12L4-7M6-12L1 7M-2 7L8 5M-2 7L0 8L8 5M6 2L8 4L10 7L11 7L11 6L9 4L6 2
3268,-14,13,M-10-10L-6-11L-3-12L-2-11M-10-10L-2-11M-6-11L-6 10M-5-11L-5 10M-11-6L0-6L-1-7L-2-6M-6-5L-7-2L-9 2L-11 5M-6-2L-8 1L-11 5M-4-1L-3 0L-2 2L-1 2L-1 1L-2 0L-4-1M2-9L2 8M2-9L3-8L3 8M3-8L9-8M9-8L9 8M8-8L9-9L10-8L10 8M3 7L9 7
3271,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M5-11L6-12L4-12L4-1L3 0M5-11L5-1L4 1L3 0L1-1M0-7L-2-3M0-7L1-6L-2-3M8-7L9-6L10-4L11-4L11-5L10-6L8-7M9 0L6 4L3 7L0 9M9 0L10 1L5 6L2 8L0 9L-3 10
3272,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M0-10L1-9L2-7L3-7L3-8L2-9L0-10M-1-4L0-3L1-1L2-1L2-2L1-3L-1-4M7-11L8-12L6-12L6 10M7-11L7 10M-2 4L11 2L10 1L9 2
3273,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M4-10L5-11L3-12L3-4L2 1L1 4L-1 7L-4 10M4-11L4-2L3 2L2 4L0 7L-4 10M4-4L5 0L6 3L8 7L10 10L11 9M5 0L7 4L9 7L11 9M0-5L-1-3L-2-2L-2-1L-1-1L0-3L0-5M9-6L5-1M9-6L10-5L5-1
3275,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M0-11L10-11L9-12L8-11M4-11L4 10M5-11L5 10M1-8L0-5L-1-3M1-8L2-7L-1-3M7-8L8-6L9-3L10-3L10-4L9-6L7-8M-1 0L11 0L9-1L8 0
3280,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M1-12L-1-7L-3-3M1-12L2-11L1-9L-3-3M-1-6L11-6L9-7L8-6M4-6L4 8L3 9M5-6L5 8L4 10L3 9L1 8M1-1L0 2L-2 6M1-1L2 0L-2 6M7-1L9 2L10 5L11 5L11 4L9 1L7-1
3285,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M0-12L0-4M0-12L1-11L1-4M1-11L8-11M8-11L8-4M7-11L8-12L9-11L9-4M1-5L8-5M-1-1L11-1L9-2L8-1M4-1L4 9M5-1L5 9M-1 4L10 4L9 3L8 4M-2 9L11 9L9 8L8 9
3294,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M-2-9L3-10L9-12L11-11M-2-9L6-10L11-11M-1-7L0-4L1-4L1-5L-1-7M4-7L5-4L6-4L6-5L4-7M10-8L9-4M10-8L11-7L9-4M-1-2L-1 10M-1-2L0-2L0 10M3-2L3 10M3-2L4-1L4 10M4-1L9-1M9-1L9 10M8-1L9-2L10-1L10 10M4 4L9 4M4 9L9 9
3295,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M0-9L4-10L8-12L9-11M0-9L9-11M4-10L4 9M5-10L5 9M-1-7L11-7L10-8L9-7M-1-5L-1 2M-1-5L0-4L0 2M0-4L9-4M9-4L9 2M8-4L9-5L10-4L10 2M0-1L9-1M-1 2L10 2M-1 5L10 5L9 4L8 5M-2 9L11 9L10 8L9 9
3306,-14,13,M-11-10L-5-12L-4-11M-11-10L-4-11M-8-11L-8 10M-7-11L-7 10M-11-6L-3-6L-4-7L-5-6M-8-3L-9 0L-11 4M-8 0L-11 4M-6-1L-5 0L-4 2L-3 2L-3 1L-4 0L-6-1M4-11L5-12L3-12L3-4M4-11L4-4M-2-10L11-10L9-11L8-10M-1-7L9-7L8-8L7-7M-2-4L11-4L9-5L8-4M-1-2L-1 8M-1-2L0-1L0 8M0-1L7-1M7-1L7 8M6-1L7-2L8-1L8 8M0 2L7 2M0 5L7 5M-1 8L8 8M2 9L1 8L-4 11M2 9L-4 11M6 8L9 10L10 11L11 11L11 10L9 9L6 8
3313,-14,13,M0-9L0-11L1-12L-1-12L-1-9M-9-10L-10-8L-11-7L-11-6L-10-6L-9-8L-9-10M-9-9L10-9M8-9L9-10L11-8L8-7M9-10L8-7M10-9L8-7L7-6M-5-2L-6 2L-7 4L-9 7M-4-1L-6 3M-5-2L-3-1L-4 1L-7 5L-11 9M2-4L2-2L3 2L4 4L6 7L9 9L11 8M6 6L9 8M2-2L3 1L5 4L7 6L11 8
3314,-14,13,M0-10L0-11L1-12L-1-12L-1-10M-9-11L-10-9L-11-8L-11-7L-10-7L-9-9L-9-11M-9-10L10-10M8-10L9-11L11-9L8-8M9-11L8-8M10-10L8-8L7-7M-4-10L-4-8L-5-5L-7-3L-9-2M-3-10L-3-8L-4-5L-6-3L-9-2L-11-2M2-10L2-4L3-3L10-3L11-4L10-5M3-10L3-5L4-4L9-4L10-5L11-7M-2-1L-1-2L-3-2L-3 1L-4 5L-5 7L-7 9L-9 10M-2-1L-2 1L-3 5L-4 7L-6 9L-9 10L-11 10M-9 1L2 1M1 1L2 0L4 1L3 3M2 1L2 8L3 9L10 9L11 8L10 7M3 1L3 7L4 8L9 8L10 7L11 5
3317,-14,13,M0-10L0-11L1-12L-1-12L-1-10M-9-11L-10-9L-11-8L-11-7L-10-7L-9-9L-9-11M-9-10L10-10M8-10L9-11L11-9L8-8M9-11L8-8M10-10L8-8L7-7M-4-10L-4-8L-5-5L-7-3L-9-2M-3-10L-3-8L-4-5L-6-3L-9-2L-11-2M2-10L2-4L3-3L10-3L11-4L10-5M3-10L3-5L4-4L9-4L10-5L11-7M-10 2L10 2L8 0L6 2M6 2L9 1M-1 2L-1 9M0 2L0 9M-11 9L11 9L9 7L7 9M7 9L10 8
3325,-14,13,M0-11L0-12L1-13L-1-13L-1-11M-9-12L-10-10L-11-9L-11-8L-10-8L-9-10L-9-12M-9-11L10-11M8-11L9-12L11-10L8-9M9-12L8-9M10-11L8-9L7-8M-4-11L-5-8L-6-6M-4-11L-3-10L-4-8L-6-6L-8-5L-10-5M2-11L2-6L3-5L10-5L11-6L10-7M3-11L3-7L4-6L9-6L10-7L10-8M-11-2L11-2L9-3L8-2M-3-2L-4 2M-2-2L-3 0M-1-2L-4 2M-9 2L7 2M-9 2L-7 3L7 2M4 0L6 1L8 3L9 3L9 2L7 1L4 0M-1 2L-1 9M0 2L0 9M-9 6L9 6L8 5L7 6M-11 9L11 9L9 8L8 9
3343,-14,13,M0-11L1-12L-1-12L-1-6M0-11L0-6M-10-6L10-6L8-8L6-6M6-6L9-7M-7-3L-6 0L-5 6L-4 5L-4 3L-5 0L-7-3M5-4L2 8M5-4L6-2L2 8M-11 9L11 9L9 7L7 9M7 9L10 8
3366,-14,13,M-7-12L-8-8L-9-5L-11 0M-6-11L-7-9M-7-12L-5-11L-7-7L-11 0M-8-6L0-6L-2-8L-4-6M-4-6L-1-7M-6-6L-6 10M-5-6L-5 10M3-12L2-8L1-5L-1 0M4-11L3-9M3-12L5-11L3-7L-1 0M2-6L11-6L9-8L7-6M7-6L10-7M5-6L5 6L4 8L3 9M5 7L5 8L4 9M6-6L6 8L5 10L4 10L3 9L1 8
3385,-14,13,M-6-13L-8-13L-9-11L-11-8M-6-13L-11-8M-8-11L-1-11L-2-12L-3-11M-6-11L-5-8L-4-8L-4-9L-6-11M5-13L3-13L2-11L0-8M5-13L0-8M3-11L11-11L9-12L8-11M5-11L6-8L7-8L7-9L5-11M-1-6L-1 10M0-6L0 10M-9-6L7-6M7-6L7-1M6-6L7-7L8-6L8-1M-9-3L-10 3M-9-3L-8-2L-9 3M-8-2L7-2M-9 2L8 2M7 2L8 1L10 2L8 4M8 2L7 7L6 8M9 2L8 7L7 9L6 8L4 7M-2 2L-5 5L-9 8M-1 3L-4 5L-9 8L-11 9
3396,-14,13,M-6-13L-8-13L-9-11L-11-8M-6-13L-11-8M-8-11L-1-11L-2-12L-3-11M-6-11L-5-8L-4-8L-4-9L-6-11M5-13L3-13L2-11L0-8M5-13L0-8M3-11L11-11L9-12L8-11M5-11L6-8L7-8L7-9L5-11M0-6L1-7L-1-7L-1-1M0-6L0-1M-8-4L8-4L7-5L6-4M-11-1L11-1L9-2L8-1M3-1L3 8L2 9M4-1L4 8L3 10L2 9L0 8M-10 2L10 2L8 1L7 2M-6 4L-5 5L-4 7L-3 7L-3 6L-4 5L-6 4
3397,-14,13,M-6-13L-8-13L-9-11L-11-8M-6-13L-11-8M-8-11L-1-11L-2-12L-3-11M-6-11L-5-8L-4-8L-4-9L-6-11M5-13L3-13L2-11L0-8M5-13L0-8M3-11L11-11L9-12L8-11M5-11L6-8L7-8L7-9L5-11M0-6L1-7L-1-7L-1 10M0-6L0 10M-8-5L6-5M6-5L6 1M5-5L6-6L7-5L7 1M-11-2L11-2L9-3L8-2M-8 1L7 1M-9 4L8 4L7 3L6 4M-11 7L11 7L9 6L8 7
3415,-14,13,M-6-13L-8-13L-9-11L-11-8M-6-13L-11-8M-8-11L-1-11L-2-12L-3-11M-6-11L-5-8L-4-8L-4-9L-6-11M5-13L3-13L2-11L0-8M5-13L0-8M3-11L11-11L9-12L8-11M5-11L6-8L7-8L7-9L5-11M-7-7L-7 3M-7-7L-6-6L-6 3M-6-6L6-6M6-6L6 3M5-6L6-7L7-6L7 3M-6-3L6-3M-6 0L6 0M-7 3L7 3M-3 3L-3 5L-4 8L-6 10L-8 11M-2 3L-2 5L-3 8L-5 10L-8 11M2 3L2 11M3 3L3 11M-11 6L11 6L9 5L8 6
3416,-14,13,M-6-13L-8-13L-9-11L-11-8M-6-13L-11-8M-8-11L-1-11L-2-12L-3-11M-6-11L-5-8L-4-8L-4-9L-6-11M5-13L3-13L2-11L0-8M5-13L0-8M3-11L11-11L9-12L8-11M5-11L6-8L7-8L7-9L5-11M0-6L0-7L1-8L-1-8L-1-6M-9-7L-10-5L-11-4L-11-3L-10-3L-9-5L-9-7M-9-6L10-6M8-6L9-7L11-5L8-4M9-7L8-4M10-6L8-4L7-3M-7-3L-7 10M-7-3L-6-2L-6 10M-6-2L4-2M4-2L4 2M3-2L4-3L5-2L5 2M-6 2L5 2M-6 5L6 5M6 5L6 10M5 5L6 4L7 5L7 10M-6 9L6 9
3458,-14,13,M-6-13L-8-13L-9-11L-11-8M-6-13L-11-8M-8-11L-1-11L-2-12L-3-11M-6-11L-5-8L-4-8L-4-9L-6-11M5-13L3-13L2-11L0-8M5-13L0-8M3-11L11-11L9-12L8-11M5-11L6-8L7-8L7-9L5-11M-10-5L-1-5L-2-6L-3-5M-5-5L-5-6L-6-6L-6-5M-9-5L-8-2L-7-2L-7-3L-9-5M-4-5L-5-2M-4-5L-3-4L-5-2M-11-2L0-2L-1-3L-2-2M-9 0L-9 10M-9 0L-8 1L-8 10M-8 1L-3 1M-3 1L-3 8L-4 9M-4 1L-3 0L-2 1L-2 8L-3 10L-4 9L-6 8M-8 3L-3 3M-8 5L-3 5M2-6L2-3M2-6L3-6L3-3M3-5L11-5L10-6L9-5M2-3L9-3M8-3L8 0M9-3L9 0M3 0L9 0M2-1L2 9L3 10L11 10L11 8L11 6M2-1L3 0L3 8L4 9L10 9L11 8M3 2L9 2L8 1L7 2M3 4L9 4L8 3L7 4M3 6L9 6L8 5L7 6
3461,-14,13,M0-10L1-11L-1-12L-1 10M0-11L0 10M-8-9L-6-7L-5-5L-4-5L-4-6L-5-7L-8-9M6-10L2-3M6-10L7-9L2-3M-11-3L11-3L9-5L7-3M7-3L10-4M-1-3L-2 0L-4 3L-6 5L-10 8M-1 0L-3 3L-5 5L-8 7L-10 8M1-2L2 1L4 4L6 6L9 8L11 7M2 1L5 4L8 6L11 7
3468,-14,13,M-6-11L-5-12L-7-12L-7 10M-6-11L-6 10M-11-10L-10-6L-9-6L-9-7L-11-10M-3-10L-5-6M-3-10L-2-9L-5-6M-12-4L-1-4L-2-5L-3-4M-7-3L-9 1L-11 4M-7-1L-11 4M-5-1L-4 0L-3 2L-2 2L-2 1L-3 0L-5-1M7-11L8-12L6-12L6 10M7-11L7 10M1-10L2-9L3-7L4-7L4-8L3-9L1-10M0-4L1-3L2-1L3-1L3-2L2-3L0-4M-1 4L11 2L10 1L9 2
3471,-14,13,M-6-11L-5-12L-7-12L-7 10M-6-11L-6 10M-11-10L-10-6L-9-6L-9-7L-11-10M-3-10L-5-6M-3-10L-2-9L-5-6M-12-4L-1-4L-2-5L-3-4M-7-3L-9 1L-11 4M-7-1L-11 4M-5-1L-4 0L-3 2L-2 2L-2 1L-3 0L-5-1M5-11L6-12L4-12L4-6M5-11L5-6M0-6L10-6L9-7L8-6M1-4L2 4L2 7L3 7L3 5L2 0L1-4M8-4L6 7M8-4L9-3L6 7M-2 9L11 9L10 8L9 9
3472,-14,13,M-6-11L-5-12L-7-12L-7 10M-6-11L-6 10M-11-10L-10-6L-9-6L-9-7L-11-10M-3-10L-5-6M-3-10L-2-9L-5-6M-12-4L-1-4L-2-5L-3-4M-7-3L-9 1L-11 4M-7-1L-11 4M-5-1L-4 0L-3 2L-2 2L-2 1L-3 0L-5-1M5-11L6-12L4-12L4 1M5-11L5 1M5-6L10-6L9-7L8-6M0 0L0 10M0 0L1 1L1 10M1 1L8 1M8 1L8 10M7 1L8 0L9 1L9 10M1 9L8 9
3492,-14,13,M-1-12L-4-7M-1-12L0-11L-4-7M-7-9L-6-8L-4-5L-3-5L-3-6L-4-7L-7-9M4-9L-1-2M4-9L5-8L-1-2M-10-1L8-2M-10-1L-8 0L8-2M7-5L8-3L9 0L10 0L10-1L9-3L7-5M-1-1L-1 10M0-1L0 10M-5 2L-8 6L-10 8M-5 2L-4 3L-6 5L-10 8M3 2L5 4L7 7L8 7L8 6L7 5L3 2
3496,-14,13,M-7-12L-9-7M-7-12L-6-11L-9-7M-11-8L-10-7L-9-5L-8-5L-8-6L-9-7L-11-8M-4-8L-8-1M-4-8L-3-7L-8-1M-11-1L-4-1M-11-1L-10 0L-4-1M-4-3L-3 0L-2 0L-2-1L-4-3M-7-1L-7 10M-6-1L-6 10M-9 2L-11 6M-9 2L-8 3L-11 6M-5 2L-4 3L-3 5L-2 5L-2 4L-3 3L-5 2M1-11L1 2L0 6L-1 8M2-11L2 2L1 6L-1 8L-3 9M2-7L3-1L4 2L5 4L7 7L10 9L11 8M5 4L7 6L11 8M-3-11L7-11M7-11L5-3M6-11L7-12L8-11L6-3M6-4L11-4M10-5L9-1L8 2L7 4L5 7M9-4L10-5L11-4L10 0L9 2L7 5L5 7L2 9L0 10
3509,-14,13,M-7-12L-9-7M-7-12L-6-11L-9-7M-11-8L-10-7L-9-5L-8-5L-8-6L-9-7L-11-8M-4-8L-8-1M-4-8L-3-7L-8-1M-11-1L-4-1M-11-1L-10 0L-4-1M-4-3L-3 0L-2 0L-2-1L-4-3M-7-1L-7 10M-6-1L-6 10M-9 2L-11 6M-9 2L-8 3L-11 6M-5 2L-4 3L-3 5L-2 5L-2 4L-3 3L-5 2M5-11L6-12L4-12L4 8L5 9L10 9L11 8L10 7M5-11L5 7L6 8L9 8L10 7L11 5M-1-8L5-9L9-10L11-9M-1-8L11-9M0-5L0 3M0-5L1-5L1 3M1 2L8 2M8-5L8 3M8-5L9-5L9 3
3510,-14,13,M-7-12L-9-7M-7-12L-6-11L-9-7M-11-8L-10-7L-9-5L-8-5L-8-6L-9-7L-11-8M-4-8L-8-1M-4-8L-3-7L-8-1M-11-1L-4-1M-11-1L-10 0L-4-1M-4-3L-3 0L-2 0L-2-1L-4-3M-7-1L-7 10M-6-1L-6 10M-9 2L-11 6M-9 2L-8 3L-11 6M-5 2L-4 3L-3 5L-2 5L-2 4L-3 3L-5 2M1-11L1 7M1-11L2-10L2 7M2-10L6-11L9-12L11-11M2-10L11-11M-2 7L7 6M-2 7L-1 8L7 6M6-11L6-2L7 4L8 7L9 9L10 10L11 10L11 9L10 7M9 8L10 9M7-11L7-2L8 4L9 7L10 7L11 4M2-3L11-3L10-4L9-3
